msg:1	[title26][sentence]\n你幹嘛沒事找罪受，\n做這種缺德事？
txr:ENDING1.TXR.69	\t  @ MATT GRUSON
txr:ENDING1.TXR.70	\t  @ BRIAN REYNOLDS
txr:ENDING1.TXR.75	美術團隊
txr:ENDING1.TXR.77	美術指導 @ KENN NISHIUYE
txr:ENDING1.TXR.79	繪圖 @ MIKE GIBSON（首席）
txr:ENDING1.TXR.80	\t @ NICHOLAS RUSKO-BERGER
txr:ENDING1.TXR.81	\t @ KENN NISHIUYE
txr:ENDING1.TXR.83	動畫 @ FRANK FRAZIER（首席）
txr:ENDING1.TXR.84	\t  @ CHARLES SHENTON
txr:ENDING1.TXR.85	\t  @ KEN RACE
txr:ENDING1.TXR.86	\t  @ CINDY LANG-BACHUR
txr:ENDING1.TXR.87	\t  @ KEVIN BOEHM
txr:ENDING1.TXR.88	\t  @ ANNE-MARIE COX
txr:ENDING1.TXR.89	\t  @ JACKIE ROSS
txr:ENDING1.TXR.90	\t  @ PATRICK DOWNEY
txr:ENDING1.TXR.91	\t  @ KENN（又是他）
txr:ENDING1.TXR.93	3-D 動畫 @ MATT GRUSON
txr:ENDING1.TXR.94	\t      @ ANDY LAKEN
txr:ENDING1.TXR.96	3-D 模型 @ FRANK VIVIRITO
txr:ENDING1.TXR.97	\t   @ ANDY LAKEN
txr:ENDING1.TXR.98	\t   @ GINNY SCHMIDT
txr:ENDING1.TXR.99	\t   @ MAX REMINGTON
txr:ENDING1.TXR.101	首席轉描工程師
txr:ENDING1.TXR.102	CHARLES SHENTON
txr:ENDING1.TXR.104	轉描與影像處理工具
txr:ENDING1.TXR.105	MATT GRUSON
txr:ENDING1.TXR.107	轉描建模 @ DREW WILLIAMS
txr:ENDING1.TXR.108	\t\t   @ BONNIE SHEEKS
txr:ENDING1.TXR.109	\t\t   @ CLAIRE BAGBY
txr:ENDING1.TXR.110	\t\t   @ CINDY LANG-BACHUR
txr:ENDING1.TXR.111	\t\t   @ GINNY SCHMIDT
txr:ENDING1.TXR.112	\t\t   @ FRANK FRAZIER
txr:ENDING1.TXR.113	\t\t   @ SARAH FRAZIER
txr:ENDING1.TXR.114	\t\t   @ NICHOLAS RUSKO-BERGER
txr:ENDING1.TXR.115	\t\t   @ IRIS IDOKOGI
txr:ENDING1.TXR.116	\t\t   @ ANNE-MARIE COX
txr:ENDING1.TXR.117	\t\t   @ MIKE GIBSON
txr:ENDING1.TXR.119	尼布勒先生的助理
txr:ENDING1.TXR.120	MURRAY TAYLOR
txr:ENDING1.TXR.122	尼布勒小姐的助理
txr:ENDING1.TXR.123	VICKI FORD
txr:ENDING1.TXR.125	尼布勒先生的特技替身
txr:ENDING1.TXR.126	KEN RACE
txr:ENDING1.TXR.128	史東上校的特技替身
txr:ENDING1.TXR.129	JOE HELLESEN
txr:ENDING1.TXR.131	介面動畫腳本
txr:ENDING1.TXR.132	MIKE GIBSON
txr:ENDING1.TXR.133	NICHOLAS RUSKO-BERGER
txr:ENDING1.TXR.138	開發團隊
txr:ENDING1.TXR.140	首席程式設計與技術總監
txr:ENDING1.TXR.141	BRIAN REYNOLDS
txr:ENDING1.TXR.143	應用程式設計 @ GINNY SCHMIDT
txr:ENDING1.TXR.144	\t\t\t @ PAUL LAHAISE
txr:ENDING1.TXR.146	MADS 系統設計 @ MATT GRUSON
txr:ENDING1.TXR.147	\t\t   @ BRIAN REYNOLDS
txr:ENDING1.TXR.149	MADS 系統工程
txr:ENDING1.TXR.150	BRIAN REYNOLDS
txr:ENDING1.TXR.152	MicroProse 安裝工具
txr:ENDING1.TXR.153	BRIAN REYNOLDS
txr:ENDING1.TXR.155	煉金術士 @ DAVID McKIBBIN
txr:ENDING1.TXR.157	程式瑣務 @ DETMAR PETERKE
txr:ENDING1.TXR.158	\t\t    @ SCOTT PATTERSON
txr:ENDING1.TXR.160	硬體維護 @ MIKE GOMEZ
txr:ENDING1.TXR.161	\t\t     @ SAL VITALE
txr:ENDING1.TXR.165	音效團隊
txr:ENDING1.TXR.167	音效部門管理
txr:ENDING1.TXR.168	KEN LAGACE
txr:ENDING1.TXR.170	音樂作曲
txr:ENDING1.TXR.171	JEFFERY L. BRIGGS
txr:ENDING1.TXR.173	音效程式設計 @ KEN LAGACE
txr:ENDING1.TXR.174	\t\t  @ JIM McCONKEY
txr:ENDING1.TXR.175	\t\t  @ ROLAND RIZZO
txr:ENDING1.TXR.176	\t\t  @ SCOTT PATTERSON
txr:ENDING1.TXR.178	擬音剪輯 @ JIM McCONKEY
txr:ENDING1.TXR.180	配音剪輯 @ SCOTT PATTERSON
txr:ENDING1.TXR.182	配音演出 @ GREG KEMPER
txr:ENDING1.TXR.183	\t     @ PAUL ELLIS
txr:ENDING1.TXR.184	\t     @ SHANNON HEPBURN
txr:ENDING1.TXR.186	驚聲尖叫 @ BRIAN and MATT
txr:ENDING1.TXR.191	品質保證團隊
txr:ENDING1.TXR.193	品保管理 @ AL ROIREAU
txr:ENDING1.TXR.194	\t\t@ MICHAEL CRAIGHEAD
txr:ENDING1.TXR.196	首席測試員 @ FRANK BROWN
txr:ENDING1.TXR.198	遊戲測試 @ BILL BURTON
txr:ENDING1.TXR.199	\t    @ ANDY MAZUREK
txr:ENDING1.TXR.200	\t    @ DAVE ELLIS
txr:ENDING1.TXR.201	\t    @ MIKE CORCORAN
txr:ENDING1.TXR.202	\t    @ MIKE REA
txr:ENDING1.TXR.203	\t    @ MICHAEL CRAIGHEAD
txr:ENDING1.TXR.204	\t    @ AL ROIREAU
txr:ENDING1.TXR.205	\t    @ DAVE OSBORN
txr:ENDING1.TXR.206	\t    @ HARRY TEASLEY
txr:ENDING1.TXR.207	\t    @ TED MARKLEY
txr:ENDING1.TXR.208	\t    @ VAUGHN THOMAS
txr:ENDING1.TXR.209	\t    @ SALLY STALCUP
txr:ENDING1.TXR.210	\t    @ MICHELE ROIREAU
txr:ENDING1.TXR.211	\t    @ DIETZEL BROWN
txr:ENDING1.TXR.216	行銷團隊
txr:ENDING1.TXR.218	《錯體奇航》專案經理
txr:ENDING1.TXR.219	MONIQUE CARON
txr:ENDING1.TXR.221	行銷皇帝
txr:ENDING1.TXR.222	GERRY BLAIR
txr:ENDING1.TXR.224	行銷總監
txr:ENDING1.TXR.225	DEBBIE CHEEK
txr:ENDING1.TXR.227	行銷服務總監
txr:ENDING1.TXR.228	MARY HERRON
txr:ENDING1.TXR.230	行銷服務協調員
txr:ENDING1.TXR.231	BRENDA BLOOMFIELD
txr:ENDING1.TXR.233	美術指導 @ JOHN EMORY
txr:ENDING1.TXR.235	包裝封面美術 @ ERIC OLSON
txr:ENDING1.TXR.237	包裝設計 @ JOHN EMORY
txr:ENDING1.TXR.238	\t       @ MOSHE MILICH
txr:ENDING1.TXR.240	廣告刊登 @ LINDSAY RIEHL
txr:ENDING1.TXR.242	直效郵件企劃 @ LINDSAY RIEHL
txr:ENDING1.TXR.243	\t\t     @ ED KELLY
txr:ENDING1.TXR.245	包裝與廣告文案
txr:ENDING1.TXR.246	KEN HOHMAN
txr:ENDING1.TXR.248	廣告設計 @ FINLEY WEATHERFORD
txr:ENDING1.TXR.250	媒體報導 @ GARY ALMES
txr:ENDING1.TXR.252	800 專線銷售 @ KAREN REITER
txr:ENDING1.TXR.253	\t  @ TERI HAYWARD
txr:ENDING1.TXR.255	雷克斯船長日誌與說明手冊設計
txr:ENDING1.TXR.256	IRIS IDOKOGI
txr:ENDING1.TXR.257	JOE MOREL
txr:ENDING1.TXR.259	雷克斯船長日誌插圖 @ MARK GLIDDEN
txr:ENDING1.TXR.261	公共關係 @ KATHY GILMORE
txr:ENDING1.TXR.266	製作本遊戲期間，沒有任何動物
txr:ENDING1.TXR.267	受傷、致殘、被壓扁、被凌虐、
txr:ENDING1.TXR.268	被丟進垃圾絞碎機、被拿去
txr:ENDING1.TXR.269	測試壓縮機，或以其他方式弄傷。真的。
txr:ENDING1.TXR.271	（CC）為音效卡故障的玩家提供字幕。
txr:ENDING2.TXR.7	尾聲
txr:ENDING2.TXR.8	「光榮收場」
txr:ENDING2.TXR.10	你一把扳下節流閥，
txr:ENDING2.TXR.11	帶著剛打贏的得意衝進太空，
txr:ENDING2.TXR.12	沒想到
txr:ENDING2.TXR.13	卡爾格少校還埋伏在外頭
txr:ENDING2.TXR.14	等你——這次她鐵了心
txr:ENDING2.TXR.15	不會再失手。
txr:ENDING2.TXR.17	她的第一輪砲擊被
txr:ENDING2.TXR.18	護盾彈開，你這才
txr:ENDING2.TXR.19	意識到——裝上那個
txr:ENDING2.TXR.20	備用護盾調變器，救了你一命。
txr:ENDING2.TXR.22	你趕緊開火反擊，
txr:ENDING2.TXR.23	想引開注意力，趁機
txr:ENDING2.TXR.24	溜過那艘無畏艦。可惜
txr:ENDING2.TXR.25	瞄準電腦還沒修好，
txr:ENDING2.TXR.26	你只能完全靠手動
txr:ENDING2.TXR.27	瞄準——那正是你
txr:ENDING2.TXR.28	最不拿手的項目。
txr:ENDING2.TXR.30	看樣子你的槍法
txr:ENDING2.TXR.31	爛到連穀倉都打不中。
txr:ENDING2.TXR.33	卡爾格的第二輪砲擊
txr:ENDING2.TXR.34	直接貫穿躍遷核心，
txr:ENDING2.TXR.35	引發一場還挺好看的大爆炸。
txr:ENDING2.TXR.37	劇終。
txr:ENDING2.TXR.43	衰。
txr:ENDING2.TXR.58	[color1=0,45,45]製作與設計
txr:ENDING2.TXR.59	MATT GRUSON
txr:ENDING2.TXR.61	執行製作人
txr:ENDING2.TXR.62	TED MARKLEY
txr:ENDING2.TXR.64	首席程式設計與技術總監
txr:ENDING2.TXR.65	BRIAN REYNOLDS
txr:ENDING2.TXR.67	美術指導
txr:ENDING2.TXR.68	KENN NISHIUYE
txr:ENDING2.TXR.70	音樂
txr:ENDING2.TXR.71	JEFFERY L. BRIGGS
txr:ENDING2.TXR.76	設計團隊
txr:ENDING2.TXR.78	遊戲設計 @ MATT GRUSON
txr:ENDING2.TXR.79	\t    @ JEFF CHARLEBOIS
txr:ENDING2.TXR.80	\t    @ TED MARKLEY
txr:ENDING2.TXR.82	雷克斯船長日誌文字 @ STEVE MERETZKY
txr:ENDING2.TXR.84	說明手冊文字 @ DOUG KAUFMAN
txr:ENDING2.TXR.86	遊戲文字 @ JEFF CHARLEBOIS
txr:ENDING2.TXR.87	\t  @ MATT GRUSON
txr:ENDING2.TXR.88	\t  @ BRIAN REYNOLDS
txr:ENDING2.TXR.93	美術團隊
txr:ENDING2.TXR.95	美術指導 @ KENN NISHIUYE
txr:ENDING2.TXR.97	繪圖 @ MIKE GIBSON（首席）
txr:ENDING2.TXR.98	\t @ NICHOLAS RUSKO-BERGER
txr:ENDING2.TXR.99	\t @ KENN NISHIUYE
txr:ENDING2.TXR.101	動畫 @ FRANK FRAZIER（首席）
txr:ENDING2.TXR.102	\t  @ CHARLES SHENTON
txr:ENDING2.TXR.103	\t  @ KEN RACE
txr:ENDING2.TXR.104	\t  @ CINDY LANG-BACHUR
txr:ENDING2.TXR.105	\t  @ KEVIN BOEHM
txr:ENDING2.TXR.106	\t  @ ANNE-MARIE COX
txr:ENDING2.TXR.107	\t  @ JACKIE ROSS
txr:ENDING2.TXR.108	\t  @ PATRICK DOWNEY
txr:ENDING2.TXR.109	\t  @ KENN（又是他）
txr:ENDING2.TXR.111	3-D 動畫 @ MATT GRUSON
txr:ENDING2.TXR.112	\t      @ ANDY LAKEN
txr:ENDING2.TXR.114	3-D 模型 @ FRANK VIVIRITO
txr:ENDING2.TXR.115	\t   @ ANDY LAKEN
txr:ENDING2.TXR.116	\t   @ GINNY SCHMIDT
txr:ENDING2.TXR.117	\t   @ MAX REMINGTON
txr:ENDING2.TXR.119	首席轉描工程師
txr:ENDING2.TXR.120	CHARLES SHENTON
txr:ENDING2.TXR.122	轉描與影像處理工具
txr:ENDING2.TXR.123	MATT GRUSON
txr:ENDING2.TXR.125	轉描建模 @ DREW WILLIAMS
txr:ENDING2.TXR.126	\t\t   @ BONNIE SHEEKS
txr:ENDING2.TXR.127	\t\t   @ CLAIRE BAGBY
txr:ENDING2.TXR.128	\t\t   @ CINDY LANG-BACHUR
txr:ENDING2.TXR.129	\t\t   @ GINNY SCHMIDT
txr:ENDING2.TXR.130	\t\t   @ FRANK FRAZIER
txr:ENDING2.TXR.131	\t\t   @ SARAH FRAZIER
txr:ENDING2.TXR.132	\t\t   @ NICHOLAS RUSKO-BERGER
txr:ENDING2.TXR.133	\t\t   @ IRIS IDOKOGI
txr:ENDING2.TXR.134	\t\t   @ ANNE-MARIE COX
txr:ENDING2.TXR.135	\t\t   @ MIKE GIBSON
txr:ENDING2.TXR.137	尼布勒先生的助理
txr:ENDING2.TXR.138	MURRAY TAYLOR
txr:ENDING2.TXR.140	尼布勒小姐的助理
txr:ENDING2.TXR.141	VICKI FORD
txr:ENDING2.TXR.143	尼布勒先生的特技替身
txr:ENDING2.TXR.144	KEN RACE
txr:ENDING2.TXR.146	史東上校的特技替身
txr:ENDING2.TXR.147	JOE HELLESEN
txr:ENDING2.TXR.149	介面動畫腳本
txr:ENDING2.TXR.150	MIKE GIBSON
txr:ENDING2.TXR.151	NICHOLAS RUSKO-BERGER
txr:ENDING2.TXR.156	開發團隊
txr:ENDING2.TXR.158	首席程式設計與技術總監
txr:ENDING2.TXR.159	BRIAN REYNOLDS
txr:ENDING2.TXR.161	應用程式設計 @ GINNY SCHMIDT
txr:ENDING2.TXR.162	\t\t\t @ PAUL LAHAISE
txr:ENDING2.TXR.164	MADS 系統設計 @ MATT GRUSON
txr:ENDING2.TXR.165	\t\t   @ BRIAN REYNOLDS
txr:ENDING2.TXR.167	MADS 系統工程
txr:ENDING2.TXR.168	BRIAN REYNOLDS
txr:ENDING2.TXR.170	MicroProse 安裝工具
txr:ENDING2.TXR.171	BRIAN REYNOLDS
txr:ENDING2.TXR.173	煉金術士 @ DAVID McKIBBIN
txr:ENDING2.TXR.175	程式瑣務 @ DETMAR PETERKE
txr:ENDING2.TXR.176	\t\t    @ SCOTT PATTERSON
txr:ENDING2.TXR.178	硬體維護 @ MIKE GOMEZ
txr:ENDING2.TXR.179	\t\t     @ SAL VITALE
txr:ENDING2.TXR.183	音效團隊
txr:ENDING2.TXR.185	音效部門管理
txr:ENDING2.TXR.186	KEN LAGACE
txr:ENDING2.TXR.188	音樂作曲
txr:ENDING2.TXR.189	JEFFERY L. BRIGGS
txr:ENDING2.TXR.191	音效程式設計 @ KEN LAGACE
txr:ENDING2.TXR.192	\t\t  @ JIM McCONKEY
txr:ENDING2.TXR.193	\t\t  @ ROLAND RIZZO
txr:ENDING2.TXR.194	\t\t  @ SCOTT PATTERSON
txr:ENDING2.TXR.196	擬音剪輯 @ JIM McCONKEY
txr:ENDING2.TXR.198	配音剪輯 @ SCOTT PATTERSON
txr:ENDING2.TXR.200	配音演出 @ GREG KEMPER
txr:ENDING2.TXR.201	\t     @ PAUL ELLIS
txr:ENDING2.TXR.202	\t     @ SHANNON HEPBURN
txr:ENDING2.TXR.204	驚聲尖叫 @ BRIAN and MATT
txr:ENDING2.TXR.209	品質保證團隊
txr:ENDING2.TXR.211	品保管理 @ AL ROIREAU
txr:ENDING2.TXR.212	\t\t@ MICHAEL CRAIGHEAD
txr:ENDING2.TXR.214	首席測試員 @ FRANK BROWN
txr:ENDING2.TXR.216	遊戲測試 @ BILL BURTON
txr:ENDING2.TXR.217	\t    @ ANDY MAZUREK
txr:ENDING2.TXR.218	\t    @ DAVE ELLIS
txr:ENDING2.TXR.219	\t    @ MIKE CORCORAN
txr:ENDING2.TXR.220	\t    @ MIKE REA
txr:ENDING2.TXR.221	\t    @ MICHAEL CRAIGHEAD
txr:ENDING2.TXR.222	\t    @ AL ROIREAU
txr:ENDING2.TXR.223	\t    @ DAVE OSBORN
txr:ENDING2.TXR.224	\t    @ HARRY TEASLEY
txr:ENDING2.TXR.225	\t    @ TED MARKLEY
txr:ENDING2.TXR.226	\t    @ VAUGHN THOMAS
txr:ENDING2.TXR.227	\t    @ SALLY STALCUP
txr:ENDING2.TXR.228	\t    @ MICHELE ROIREAU
txr:ENDING2.TXR.229	\t    @ DIETZEL BROWN
txr:ENDING2.TXR.234	行銷團隊
txr:ENDING2.TXR.236	《錯體奇航》專案經理
txr:ENDING2.TXR.237	MONIQUE CARON
txr:ENDING2.TXR.239	行銷皇帝
txr:ENDING2.TXR.240	GERRY BLAIR
txr:ENDING2.TXR.242	行銷總監
txr:ENDING2.TXR.243	DEBBIE CHEEK
txr:ENDING2.TXR.245	行銷服務總監
txr:ENDING2.TXR.246	MARY HERRON
txr:ENDING2.TXR.248	行銷服務協調員
txr:ENDING2.TXR.249	BRENDA BLOOMFIELD
txr:ENDING2.TXR.251	美術指導 @ JOHN EMORY
txr:ENDING2.TXR.253	包裝封面美術 @ ERIC OLSON
txr:ENDING2.TXR.255	包裝設計 @ JOHN EMORY
txr:ENDING2.TXR.256	\t       @ MOSHE MILICH
txr:ENDING2.TXR.258	廣告刊登 @ LINDSAY RIEHL
txr:ENDING2.TXR.260	直效郵件企劃 @ LINDSAY RIEHL
txr:ENDING2.TXR.261	\t\t     @ ED KELLY
txr:ENDING2.TXR.263	包裝與廣告文案
txr:ENDING2.TXR.264	KEN HOHMAN
txr:ENDING2.TXR.266	廣告設計 @ FINLEY WEATHERFORD
txr:ENDING2.TXR.268	媒體報導 @ GARY ALMES
txr:ENDING2.TXR.270	800 專線銷售 @ KAREN REITER
txr:ENDING2.TXR.271	\t  @ TERI HAYWARD
txr:ENDING2.TXR.273	雷克斯船長日誌與說明手冊設計
txr:ENDING2.TXR.274	IRIS IDOKOGI
txr:ENDING2.TXR.275	JOE MOREL
txr:ENDING2.TXR.277	雷克斯船長日誌插圖 @ MARK GLIDDEN
txr:ENDING2.TXR.279	公共關係 @ KATHY GILMORE
txr:ENDING2.TXR.284	製作本遊戲期間，沒有任何動物
txr:ENDING2.TXR.285	受傷、致殘、被壓扁、被凌虐、
txr:ENDING2.TXR.286	被丟進垃圾絞碎機、被拿去
txr:ENDING2.TXR.287	測試壓縮機，或以其他方式弄傷。真的。
txr:ENDING2.TXR.289	（CC）為音效卡故障的玩家提供字幕。
txr:ENDING4.TXR.7	尾聲
txr:ENDING4.TXR.8	「洩壓收場」
txr:ENDING4.TXR.10	你一把扳下節流閥，
txr:ENDING4.TXR.11	帶著剛打贏的得意衝進太空，
txr:ENDING4.TXR.12	沒想到你
txr:ENDING4.TXR.13	沒注意到擋風罩上
txr:ENDING4.TXR.14	有一道大裂痕。
txr:ENDING4.TXR.16	就在太空船衝進
txr:ENDING4.TXR.17	外太空的真空環境時，
txr:ENDING4.TXR.18	一場意外發生了。
txr:ENDING4.TXR.21	劇終。
txr:ENDING4.TXR.27	糟了。
txr:ENDING4.TXR.42	[color1=0,45,45]製作與設計
txr:ENDING4.TXR.43	MATT GRUSON
txr:ENDING4.TXR.45	執行製作人
txr:ENDING4.TXR.46	TED MARKLEY
txr:ENDING4.TXR.48	首席程式設計與技術總監
txr:ENDING4.TXR.49	BRIAN REYNOLDS
txr:ENDING4.TXR.51	美術指導
txr:ENDING4.TXR.52	KENN NISHIUYE
txr:ENDING4.TXR.54	音樂
txr:ENDING4.TXR.55	JEFFERY L. BRIGGS
txr:ENDING4.TXR.60	設計團隊
txr:ENDING4.TXR.62	遊戲設計 @ MATT GRUSON
txr:ENDING4.TXR.63	\t    @ JEFF CHARLEBOIS
txr:ENDING4.TXR.64	\t    @ TED MARKLEY
txr:ENDING4.TXR.66	雷克斯船長日誌文字 @ STEVE MERETZKY
txr:ENDING4.TXR.68	說明手冊文字 @ DOUG KAUFMAN
txr:ENDING4.TXR.70	遊戲文字 @ JEFF CHARLEBOIS
txr:ENDING4.TXR.71	\t  @ MATT GRUSON
txr:ENDING4.TXR.72	\t  @ BRIAN REYNOLDS
txr:ENDING4.TXR.77	美術團隊
txr:ENDING4.TXR.79	美術指導 @ KENN NISHIUYE
txr:ENDING4.TXR.81	繪圖 @ MIKE GIBSON（首席）
txr:ENDING4.TXR.82	\t @ NICHOLAS RUSKO-BERGER
txr:ENDING4.TXR.83	\t @ KENN NISHIUYE
txr:ENDING4.TXR.85	動畫 @ FRANK FRAZIER（首席）
txr:ENDING4.TXR.86	\t  @ CHARLES SHENTON
txr:ENDING4.TXR.87	\t  @ KEN RACE
txr:ENDING4.TXR.88	\t  @ CINDY LANG-BACHUR
txr:ENDING4.TXR.89	\t  @ KEVIN BOEHM
txr:ENDING4.TXR.90	\t  @ ANNE-MARIE COX
txr:ENDING4.TXR.91	\t  @ JACKIE ROSS
txr:ENDING4.TXR.92	\t  @ PATRICK DOWNEY
txr:ENDING4.TXR.93	\t  @ KENN（又是他）
txr:ENDING4.TXR.95	3-D 動畫 @ MATT GRUSON
txr:ENDING4.TXR.96	\t      @ ANDY LAKEN
txr:ENDING4.TXR.98	3-D 模型 @ FRANK VIVIRITO
txr:ENDING4.TXR.99	\t   @ ANDY LAKEN
txr:ENDING4.TXR.100	\t   @ GINNY SCHMIDT
txr:ENDING4.TXR.101	\t   @ MAX REMINGTON
txr:ENDING4.TXR.103	首席轉描工程師
txr:ENDING4.TXR.104	CHARLES SHENTON
txr:ENDING4.TXR.106	轉描與影像處理工具
txr:ENDING4.TXR.107	MATT GRUSON
txr:ENDING4.TXR.109	轉描建模 @ DREW WILLIAMS
txr:ENDING4.TXR.110	\t\t   @ BONNIE SHEEKS
txr:ENDING4.TXR.111	\t\t   @ CLAIRE BAGBY
txr:ENDING4.TXR.112	\t\t   @ CINDY LANG-BACHUR
txr:ENDING4.TXR.113	\t\t   @ GINNY SCHMIDT
txr:ENDING4.TXR.114	\t\t   @ FRANK FRAZIER
txr:ENDING4.TXR.115	\t\t   @ SARAH FRAZIER
txr:ENDING4.TXR.116	\t\t   @ NICHOLAS RUSKO-BERGER
txr:ENDING4.TXR.117	\t\t   @ IRIS IDOKOGI
txr:ENDING4.TXR.118	\t\t   @ ANNE-MARIE COX
txr:ENDING4.TXR.119	\t\t   @ MIKE GIBSON
txr:ENDING4.TXR.121	尼布勒先生的助理
txr:ENDING4.TXR.122	MURRAY TAYLOR
txr:ENDING4.TXR.124	尼布勒小姐的助理
txr:ENDING4.TXR.125	VICKI FORD
txr:ENDING4.TXR.127	尼布勒先生的特技替身
txr:ENDING4.TXR.128	KEN RACE
txr:ENDING4.TXR.130	史東上校的特技替身
txr:ENDING4.TXR.131	JOE HELLESEN
txr:ENDING4.TXR.133	介面動畫腳本
txr:ENDING4.TXR.134	MIKE GIBSON
txr:ENDING4.TXR.135	NICHOLAS RUSKO-BERGER
txr:ENDING4.TXR.140	開發團隊
txr:ENDING4.TXR.142	首席程式設計與技術總監
txr:ENDING4.TXR.143	BRIAN REYNOLDS
txr:ENDING4.TXR.145	應用程式設計 @ GINNY SCHMIDT
txr:ENDING4.TXR.146	\t\t\t @ PAUL LAHAISE
txr:ENDING4.TXR.148	MADS 系統設計 @ MATT GRUSON
txr:ENDING4.TXR.149	\t\t   @ BRIAN REYNOLDS
txr:ENDING4.TXR.151	MADS 系統工程
txr:ENDING4.TXR.152	BRIAN REYNOLDS
txr:ENDING4.TXR.154	MicroProse 安裝工具
txr:ENDING4.TXR.155	BRIAN REYNOLDS
txr:ENDING4.TXR.157	煉金術士 @ DAVID McKIBBIN
txr:ENDING4.TXR.159	程式瑣務 @ DETMAR PETERKE
txr:ENDING4.TXR.160	\t\t    @ SCOTT PATTERSON
txr:ENDING4.TXR.162	硬體維護 @ MIKE GOMEZ
txr:ENDING4.TXR.163	\t\t     @ SAL VITALE
txr:ENDING4.TXR.167	音效團隊
txr:ENDING4.TXR.169	音效部門管理
txr:ENDING4.TXR.170	KEN LAGACE
txr:ENDING4.TXR.172	音樂作曲
txr:ENDING4.TXR.173	JEFFERY L. BRIGGS
txr:ENDING4.TXR.175	音效程式設計 @ KEN LAGACE
txr:ENDING4.TXR.176	\t\t  @ JIM McCONKEY
txr:ENDING4.TXR.177	\t\t  @ ROLAND RIZZO
txr:ENDING4.TXR.178	\t\t  @ SCOTT PATTERSON
txr:ENDING4.TXR.180	擬音剪輯 @ JIM McCONKEY
txr:ENDING4.TXR.182	配音剪輯 @ SCOTT PATTERSON
txr:ENDING4.TXR.184	配音演出 @ GREG KEMPER
txr:ENDING4.TXR.185	\t     @ PAUL ELLIS
txr:ENDING4.TXR.186	\t     @ SHANNON HEPBURN
txr:ENDING4.TXR.188	驚聲尖叫 @ BRIAN and MATT
txr:ENDING4.TXR.193	品質保證團隊
txr:ENDING4.TXR.195	品保管理 @ AL ROIREAU
txr:ENDING4.TXR.196	\t\t@ MICHAEL CRAIGHEAD
txr:ENDING4.TXR.198	首席測試員 @ FRANK BROWN
txr:ENDING4.TXR.200	遊戲測試 @ BILL BURTON
txr:ENDING4.TXR.201	\t    @ ANDY MAZUREK
txr:ENDING4.TXR.202	\t    @ DAVE ELLIS
txr:ENDING4.TXR.203	\t    @ MIKE CORCORAN
txr:ENDING4.TXR.204	\t    @ MIKE REA
txr:ENDING4.TXR.205	\t    @ MICHAEL CRAIGHEAD
txr:ENDING4.TXR.206	\t    @ AL ROIREAU
txr:ENDING4.TXR.207	\t    @ DAVE OSBORN
txr:ENDING4.TXR.208	\t    @ HARRY TEASLEY
txr:ENDING4.TXR.209	\t    @ TED MARKLEY
